precinct,party_detailed,votes,county_name,county_fips,candidate
0743 WOODGLEN,GREEN,73,MARICOPA,4013,ANGELA GREEN
0743 WOODGLEN,REPUBLICAN,885,MARICOPA,4013,MARTHA MCSALLY
0744 XAVIER,DEMOCRAT,1314,MARICOPA,4013,KYRSTEN SINEMA
0744 XAVIER,GREEN,42,MARICOPA,4013,ANGELA GREEN
0744 XAVIER,REPUBLICAN,385,MARICOPA,4013,MARTHA MCSALLY
0745 YOUNGTOWN,DEMOCRAT,822,MARICOPA,4013,KYRSTEN SINEMA
0745 YOUNGTOWN,GREEN,82,MARICOPA,4013,ANGELA GREEN
0745 YOUNGTOWN,REPUBLICAN,735,MARICOPA,4013,MARTHA MCSALLY
0746 YUCCA,DEMOCRAT,983,MARICOPA,4013,KYRSTEN SINEMA
0746 YUCCA,GREEN,32,MARICOPA,4013,ANGELA GREEN
0746 YUCCA,REPUBLICAN,648,MARICOPA,4013,MARTHA MCSALLY
0747 YUMA,DEMOCRAT,847,MARICOPA,4013,KYRSTEN SINEMA
0747 YUMA,GREEN,34,MARICOPA,4013,ANGELA GREEN
0747 YUMA,REPUBLICAN,557,MARICOPA,4013,MARTHA MCSALLY
0748 ZUNI HILLS,DEMOCRAT,1127,MARICOPA,4013,KYRSTEN SINEMA
0748 ZUNI HILLS,GREEN,56,MARICOPA,4013,ANGELA GREEN
0748 ZUNI HILLS,REPUBLICAN,2151,MARICOPA,4013,MARTHA MCSALLY
075,DEMOCRAT,1570,PIMA,4019,KYRSTEN SINEMA
075,GREEN,70,PIMA,4019,ANGELA GREEN
075,REPUBLICAN,399,PIMA,4019,MARTHA MCSALLY
076,DEMOCRAT,178,PIMA,4019,KYRSTEN SINEMA
076,GREEN,12,PIMA,4019,ANGELA GREEN
076,REPUBLICAN,15,PIMA,4019,MARTHA MCSALLY
077,DEMOCRAT,868,PIMA,4019,KYRSTEN SINEMA
077,GREEN,13,PIMA,4019,ANGELA GREEN
077,REPUBLICAN,1085,PIMA,4019,MARTHA MCSALLY
078,DEMOCRAT,1130,PIMA,4019,KYRSTEN SINEMA
078,GREEN,11,PIMA,4019,ANGELA GREEN
078,REPUBLICAN,213,PIMA,4019,MARTHA MCSALLY
079,DEMOCRAT,983,PIMA,4019,KYRSTEN SINEMA
079,GREEN,46,PIMA,4019,ANGELA GREEN
079,REPUBLICAN,1223,PIMA,4019,MARTHA MCSALLY
08 ANTELOPE,DEMOCRAT,775,NAVAJO,4017,KYRSTEN SINEMA
08 ANTELOPE,GREEN,115,NAVAJO,4017,ANGELA GREEN
08 ANTELOPE,REPUBLICAN,1303,NAVAJO,4017,MARTHA MCSALLY
080,DEMOCRAT,1268,PIMA,4019,KYRSTEN SINEMA
080,GREEN,33,PIMA,4019,ANGELA GREEN
080,REPUBLICAN,314,PIMA,4019,MARTHA MCSALLY
081,DEMOCRAT,369,PIMA,4019,KYRSTEN SINEMA
081,GREEN,17,PIMA,4019,ANGELA GREEN
081,REPUBLICAN,433,PIMA,4019,MARTHA MCSALLY
082,DEMOCRAT,1268,PIMA,4019,KYRSTEN SINEMA
082,GREEN,44,PIMA,4019,ANGELA GREEN
082,REPUBLICAN,245,PIMA,4019,MARTHA MCSALLY
083,DEMOCRAT,443,PIMA,4019,KYRSTEN SINEMA
083,GREEN,20,PIMA,4019,ANGELA GREEN
083,REPUBLICAN,772,PIMA,4019,MARTHA MCSALLY
084,DEMOCRAT,1581,PIMA,4019,KYRSTEN SINEMA
084,GREEN,44,PIMA,4019,ANGELA GREEN
084,REPUBLICAN,2176,PIMA,4019,MARTHA MCSALLY
085,DEMOCRAT,693,PIMA,4019,KYRSTEN SINEMA
085,GREEN,24,PIMA,4019,ANGELA GREEN
085,REPUBLICAN,382,PIMA,4019,MARTHA MCSALLY
086,DEMOCRAT,1723,PIMA,4019,KYRSTEN SINEMA
086,GREEN,73,PIMA,4019,ANGELA GREEN
086,REPUBLICAN,533,PIMA,4019,MARTHA MCSALLY
087,DEMOCRAT,300,PIMA,4019,KYRSTEN SINEMA
087,GREEN,15,PIMA,4019,ANGELA GREEN
087,REPUBLICAN,117,PIMA,4019,MARTHA MCSALLY
088,DEMOCRAT,1242,PIMA,4019,KYRSTEN SINEMA
088,GREEN,17,PIMA,4019,ANGELA GREEN
088,REPUBLICAN,912,PIMA,4019,MARTHA MCSALLY
089,DEMOCRAT,1427,PIMA,4019,KYRSTEN SINEMA
089,GREEN,38,PIMA,4019,ANGELA GREEN
089,REPUBLICAN,611,PIMA,4019,MARTHA MCSALLY
09 JUNIPER,DEMOCRAT,265,NAVAJO,4017,KYRSTEN SINEMA
09 JUNIPER,GREEN,31,NAVAJO,4017,ANGELA GREEN
09 JUNIPER,REPUBLICAN,688,NAVAJO,4017,MARTHA MCSALLY
090,DEMOCRAT,459,PIMA,4019,KYRSTEN SINEMA
090,GREEN,19,PIMA,4019,ANGELA GREEN
090,REPUBLICAN,598,PIMA,4019,MARTHA MCSALLY
091,DEMOCRAT,1327,PIMA,4019,KYRSTEN SINEMA
091,GREEN,69,PIMA,4019,ANGELA GREEN
091,REPUBLICAN,475,PIMA,4019,MARTHA MCSALLY
092,DEMOCRAT,1350,PIMA,4019,KYRSTEN SINEMA
092,GREEN,43,PIMA,4019,ANGELA GREEN
092,REPUBLICAN,967,PIMA,4019,MARTHA MCSALLY
093,DEMOCRAT,1137,PIMA,4019,KYRSTEN SINEMA
093,GREEN,24,PIMA,4019,ANGELA GREEN
093,REPUBLICAN,357,PIMA,4019,MARTHA MCSALLY
094,DEMOCRAT,1276,PIMA,4019,KYRSTEN SINEMA
094,GREEN,37,PIMA,4019,ANGELA GREEN
094,REPUBLICAN,378,PIMA,4019,MARTHA MCSALLY
095,DEMOCRAT,347,PIMA,4019,KYRSTEN SINEMA
095,GREEN,23,PIMA,4019,ANGELA GREEN
095,REPUBLICAN,534,PIMA,4019,MARTHA MCSALLY
096,DEMOCRAT,1344,PIMA,4019,KYRSTEN SINEMA
096,GREEN,41,PIMA,4019,ANGELA GREEN
096,REPUBLICAN,456,PIMA,4019,MARTHA MCSALLY
097,DEMOCRAT,950,PIMA,4019,KYRSTEN SINEMA
097,GREEN,29,PIMA,4019,ANGELA GREEN
097,REPUBLICAN,300,PIMA,4019,MARTHA MCSALLY
098,DEMOCRAT,1191,PIMA,4019,KYRSTEN SINEMA
098,GREEN,67,PIMA,4019,ANGELA GREEN
098,REPUBLICAN,456,PIMA,4019,MARTHA MCSALLY
099,DEMOCRAT,1231,PIMA,4019,KYRSTEN SINEMA
099,GREEN,24,PIMA,4019,ANGELA GREEN
099,REPUBLICAN,514,PIMA,4019,MARTHA MCSALLY
1 ALTERRA NORTH,DEMOCRAT,658,PINAL,4021,KYRSTEN SINEMA
1 ALTERRA NORTH,GREEN,46,PINAL,4021,ANGELA GREEN
1 ALTERRA NORTH,REPUBLICAN,536,PINAL,4021,MARTHA MCSALLY
1 PARKER,DEMOCRAT,652,LA PAZ,4012,KYRSTEN SINEMA
1 PARKER,GREEN,56,LA PAZ,4012,ANGELA GREEN
1 PARKER,REPUBLICAN,701,LA PAZ,4012,MARTHA MCSALLY
10 BISON,DEMOCRAT,112,NAVAJO,4017,KYRSTEN SINEMA
10 BISON,GREEN,16,NAVAJO,4017,ANGELA GREEN
10 BISON,REPUBLICAN,593,NAVAJO,4017,MARTHA MCSALLY
100,DEMOCRAT,1144,PIMA,4019,KYRSTEN SINEMA
100,GREEN,63,PIMA,4019,ANGELA GREEN
100,REPUBLICAN,561,PIMA,4019,MARTHA MCSALLY
101,DEMOCRAT,636,PIMA,4019,KYRSTEN SINEMA
101,GREEN,45,PIMA,4019,ANGELA GREEN
101,REPUBLICAN,550,PIMA,4019,MARTHA MCSALLY
102,DEMOCRAT,910,PIMA,4019,KYRSTEN SINEMA
102,GREEN,38,PIMA,4019,ANGELA GREEN
102,REPUBLICAN,433,PIMA,4019,MARTHA MCSALLY
103,DEMOCRAT,662,PIMA,4019,KYRSTEN SINEMA
103,GREEN,14,PIMA,4019,ANGELA GREEN
103,REPUBLICAN,249,PIMA,4019,MARTHA MCSALLY
104,DEMOCRAT,1243,PIMA,4019,KYRSTEN SINEMA
104,GREEN,54,PIMA,4019,ANGELA GREEN
104,REPUBLICAN,1385,PIMA,4019,MARTHA MCSALLY
105,DEMOCRAT,583,PIMA,4019,KYRSTEN SINEMA
105,GREEN,47,PIMA,4019,ANGELA GREEN
105,REPUBLICAN,363,PIMA,4019,MARTHA MCSALLY
106,DEMOCRAT,591,PIMA,4019,KYRSTEN SINEMA
106,GREEN,6,PIMA,4019,ANGELA GREEN
106,REPUBLICAN,564,PIMA,4019,MARTHA MCSALLY
107,DEMOCRAT,1380,PIMA,4019,KYRSTEN SINEMA
107,GREEN,60,PIMA,4019,ANGELA GREEN
107,REPUBLICAN,663,PIMA,4019,MARTHA MCSALLY
108,DEMOCRAT,1861,PIMA,4019,KYRSTEN SINEMA
108,GREEN,54,PIMA,4019,ANGELA GREEN
108,REPUBLICAN,875,PIMA,4019,MARTHA MCSALLY
109,DEMOCRAT,1290,PIMA,4019,KYRSTEN SINEMA
109,GREEN,61,PIMA,4019,ANGELA GREEN
109,REPUBLICAN,1857,PIMA,4019,MARTHA MCSALLY
11 MOGOLLON,DEMOCRAT,513,NAVAJO,4017,KYRSTEN SINEMA
11 MOGOLLON,GREEN,58,NAVAJO,4017,ANGELA GREEN
11 MOGOLLON,REPUBLICAN,1556,NAVAJO,4017,MARTHA MCSALLY
110,DEMOCRAT,700,PIMA,4019,KYRSTEN SINEMA
110,GREEN,42,PIMA,4019,ANGELA GREEN
110,REPUBLICAN,65,PIMA,4019,MARTHA MCSALLY
111,DEMOCRAT,935,PIMA,4019,KYRSTEN SINEMA
111,GREEN,47,PIMA,4019,ANGELA GREEN
111,REPUBLICAN,531,PIMA,4019,MARTHA MCSALLY
112,DEMOCRAT,1241,PIMA,4019,KYRSTEN SINEMA
112,GREEN,16,PIMA,4019,ANGELA GREEN
112,REPUBLICAN,1017,PIMA,4019,MARTHA MCSALLY
113,DEMOCRAT,990,PIMA,4019,KYRSTEN SINEMA
113,GREEN,70,PIMA,4019,ANGELA GREEN
113,REPUBLICAN,653,PIMA,4019,MARTHA MCSALLY
114,DEMOCRAT,170,PIMA,4019,KYRSTEN SINEMA
114,GREEN,6,PIMA,4019,ANGELA GREEN
114,REPUBLICAN,172,PIMA,4019,MARTHA MCSALLY
115,DEMOCRAT,1401,PIMA,4019,KYRSTEN SINEMA
115,GREEN,52,PIMA,4019,ANGELA GREEN
115,REPUBLICAN,1572,PIMA,4019,MARTHA MCSALLY
116,DEMOCRAT,1416,PIMA,4019,KYRSTEN SINEMA
116,GREEN,80,PIMA,4019,ANGELA GREEN
116,REPUBLICAN,1122,PIMA,4019,MARTHA MCSALLY
117,DEMOCRAT,998,PIMA,4019,KYRSTEN SINEMA
117,GREEN,38,PIMA,4019,ANGELA GREEN
117,REPUBLICAN,629,PIMA,4019,MARTHA MCSALLY
118,DEMOCRAT,1295,PIMA,4019,KYRSTEN SINEMA
118,GREEN,26,PIMA,4019,ANGELA GREEN
118,REPUBLICAN,870,PIMA,4019,MARTHA MCSALLY
119,DEMOCRAT,826,PIMA,4019,KYRSTEN SINEMA
119,GREEN,33,PIMA,4019,ANGELA GREEN
119,REPUBLICAN,549,PIMA,4019,MARTHA MCSALLY
12 WOODLAND,DEMOCRAT,218,NAVAJO,4017,KYRSTEN SINEMA
12 WOODLAND,GREEN,23,NAVAJO,4017,ANGELA GREEN
12 WOODLAND,REPUBLICAN,558,NAVAJO,4017,MARTHA MCSALLY
120,DEMOCRAT,1136,PIMA,4019,KYRSTEN SINEMA
120,GREEN,61,PIMA,4019,ANGELA GREEN
120,REPUBLICAN,741,PIMA,4019,MARTHA MCSALLY
121,DEMOCRAT,728,PIMA,4019,KYRSTEN SINEMA
121,GREEN,23,PIMA,4019,ANGELA GREEN
121,REPUBLICAN,630,PIMA,4019,MARTHA MCSALLY
122,DEMOCRAT,698,PIMA,4019,KYRSTEN SINEMA
122,GREEN,45,PIMA,4019,ANGELA GREEN
122,REPUBLICAN,555,PIMA,4019,MARTHA MCSALLY
123,DEMOCRAT,1344,PIMA,4019,KYRSTEN SINEMA
123,GREEN,92,PIMA,4019,ANGELA GREEN
123,REPUBLICAN,998,PIMA,4019,MARTHA MCSALLY
124,DEMOCRAT,523,PIMA,4019,KYRSTEN SINEMA
124,GREEN,25,PIMA,4019,ANGELA GREEN
124,REPUBLICAN,457,PIMA,4019,MARTHA MCSALLY
125,DEMOCRAT,811,PIMA,4019,KYRSTEN SINEMA
125,GREEN,15,PIMA,4019,ANGELA GREEN
125,REPUBLICAN,706,PIMA,4019,MARTHA MCSALLY
126,DEMOCRAT,521,PIMA,4019,KYRSTEN SINEMA
126,GREEN,7,PIMA,4019,ANGELA GREEN
126,REPUBLICAN,636,PIMA,4019,MARTHA MCSALLY
127,DEMOCRAT,2205,PIMA,4019,KYRSTEN SINEMA
127,GREEN,54,PIMA,4019,ANGELA GREEN
127,REPUBLICAN,3087,PIMA,4019,MARTHA MCSALLY
128,DEMOCRAT,891,PIMA,4019,KYRSTEN SINEMA
128,GREEN,25,PIMA,4019,ANGELA GREEN
128,REPUBLICAN,750,PIMA,4019,MARTHA MCSALLY
129,DEMOCRAT,790,PIMA,4019,KYRSTEN SINEMA
129,GREEN,40,PIMA,4019,ANGELA GREEN
129,REPUBLICAN,542,PIMA,4019,MARTHA MCSALLY
13 SITGREAVES,DEMOCRAT,1464,NAVAJO,4017,KYRSTEN SINEMA
13 SITGREAVES,GREEN,163,NAVAJO,4017,ANGELA GREEN
13 SITGREAVES,REPUBLICAN,4286,NAVAJO,4017,MARTHA MCSALLY
130,DEMOCRAT,1172,PIMA,4019,KYRSTEN SINEMA
130,GREEN,62,PIMA,4019,ANGELA GREEN
130,REPUBLICAN,1047,PIMA,4019,MARTHA MCSALLY
131,DEMOCRAT,771,PIMA,4019,KYRSTEN SINEMA
131,GREEN,24,PIMA,4019,ANGELA GREEN
131,REPUBLICAN,765,PIMA,4019,MARTHA MCSALLY
132,DEMOCRAT,1044,PIMA,4019,KYRSTEN SINEMA
132,GREEN,42,PIMA,4019,ANGELA GREEN
132,REPUBLICAN,975,PIMA,4019,MARTHA MCSALLY
133,DEMOCRAT,1103,PIMA,4019,KYRSTEN SINEMA
133,GREEN,66,PIMA,4019,ANGELA GREEN
133,REPUBLICAN,987,PIMA,4019,MARTHA MCSALLY
134,DEMOCRAT,690,PIMA,4019,KYRSTEN SINEMA
134,GREEN,30,PIMA,4019,ANGELA GREEN
134,REPUBLICAN,673,PIMA,4019,MARTHA MCSALLY
135,DEMOCRAT,113,PIMA,4019,KYRSTEN SINEMA
135,GREEN,6,PIMA,4019,ANGELA GREEN
135,REPUBLICAN,3,PIMA,4019,MARTHA MCSALLY
136,DEMOCRAT,64,PIMA,4019,KYRSTEN SINEMA
136,GREEN,3,PIMA,4019,ANGELA GREEN
136,REPUBLICAN,7,PIMA,4019,MARTHA MCSALLY
137,DEMOCRAT,74,PIMA,4019,KYRSTEN SINEMA
137,GREEN,4,PIMA,4019,ANGELA GREEN
137,REPUBLICAN,5,PIMA,4019,MARTHA MCSALLY
138,DEMOCRAT,259,PIMA,4019,KYRSTEN SINEMA
138,GREEN,13,PIMA,4019,ANGELA GREEN
138,REPUBLICAN,17,PIMA,4019,MARTHA MCSALLY
139,DEMOCRAT,185,PIMA,4019,KYRSTEN SINEMA
139,GREEN,9,PIMA,4019,ANGELA GREEN
139,REPUBLICAN,99,PIMA,4019,MARTHA MCSALLY
14 SUNRISE,DEMOCRAT,3349,NAVAJO,4017,KYRSTEN SINEMA
14 SUNRISE,GREEN,185,NAVAJO,4017,ANGELA GREEN
14 SUNRISE,REPUBLICAN,3263,NAVAJO,4017,MARTHA MCSALLY
140,DEMOCRAT,195,PIMA,4019,KYRSTEN SINEMA
140,GREEN,4,PIMA,4019,ANGELA GREEN
140,REPUBLICAN,259,PIMA,4019,MARTHA MCSALLY
141,DEMOCRAT,1719,PIMA,4019,KYRSTEN SINEMA
141,GREEN,60,PIMA,4019,ANGELA GREEN
141,REPUBLICAN,1691,PIMA,4019,MARTHA MCSALLY
142,DEMOCRAT,1079,PIMA,4019,KYRSTEN SINEMA
142,GREEN,47,PIMA,4019,ANGELA GREEN
142,REPUBLICAN,1080,PIMA,4019,MARTHA MCSALLY
143,DEMOCRAT,599,PIMA,4019,KYRSTEN SINEMA
143,GREEN,20,PIMA,4019,ANGELA GREEN
143,REPUBLICAN,54,PIMA,4019,MARTHA MCSALLY
144,DEMOCRAT,1222,PIMA,4019,KYRSTEN SINEMA
144,GREEN,29,PIMA,4019,ANGELA GREEN
144,REPUBLICAN,436,PIMA,4019,MARTHA MCSALLY
145,DEMOCRAT,1950,PIMA,4019,KYRSTEN SINEMA
145,GREEN,50,PIMA,4019,ANGELA GREEN
145,REPUBLICAN,2190,PIMA,4019,MARTHA MCSALLY
146,DEMOCRAT,974,PIMA,4019,KYRSTEN SINEMA
146,GREEN,31,PIMA,4019,ANGELA GREEN
146,REPUBLICAN,741,PIMA,4019,MARTHA MCSALLY
147,DEMOCRAT,688,PIMA,4019,KYRSTEN SINEMA
147,GREEN,48,PIMA,4019,ANGELA GREEN
147,REPUBLICAN,790,PIMA,4019,MARTHA MCSALLY
148,DEMOCRAT,858,PIMA,4019,KYRSTEN SINEMA
148,GREEN,18,PIMA,4019,ANGELA GREEN
148,REPUBLICAN,762,PIMA,4019,MARTHA MCSALLY
149,DEMOCRAT,892,PIMA,4019,KYRSTEN SINEMA
149,GREEN,13,PIMA,4019,ANGELA GREEN
149,REPUBLICAN,623,PIMA,4019,MARTHA MCSALLY
150,DEMOCRAT,216,PIMA,4019,KYRSTEN SINEMA
150,GREEN,12,PIMA,4019,ANGELA GREEN
150,REPUBLICAN,159,PIMA,4019,MARTHA MCSALLY
151,DEMOCRAT,437,PIMA,4019,KYRSTEN SINEMA
151,GREEN,3,PIMA,4019,ANGELA GREEN
151,REPUBLICAN,264,PIMA,4019,MARTHA MCSALLY
152,DEMOCRAT,402,PIMA,4019,KYRSTEN SINEMA
152,GREEN,16,PIMA,4019,ANGELA GREEN
152,REPUBLICAN,109,PIMA,4019,MARTHA MCSALLY
153,DEMOCRAT,1529,PIMA,4019,KYRSTEN SINEMA
153,GREEN,54,PIMA,4019,ANGELA GREEN
153,REPUBLICAN,714,PIMA,4019,MARTHA MCSALLY
154,DEMOCRAT,622,PIMA,4019,KYRSTEN SINEMA
154,GREEN,40,PIMA,4019,ANGELA GREEN
154,REPUBLICAN,196,PIMA,4019,MARTHA MCSALLY
155,DEMOCRAT,472,PIMA,4019,KYRSTEN SINEMA
155,GREEN,11,PIMA,4019,ANGELA GREEN
155,REPUBLICAN,177,PIMA,4019,MARTHA MCSALLY
156,DEMOCRAT,657,PIMA,4019,KYRSTEN SINEMA
156,GREEN,47,PIMA,4019,ANGELA GREEN
156,REPUBLICAN,553,PIMA,4019,MARTHA MCSALLY
157,DEMOCRAT,1127,PIMA,4019,KYRSTEN SINEMA
157,GREEN,56,PIMA,4019,ANGELA GREEN
157,REPUBLICAN,317,PIMA,4019,MARTHA MCSALLY
158,DEMOCRAT,902,PIMA,4019,KYRSTEN SINEMA
158,GREEN,10,PIMA,4019,ANGELA GREEN
158,REPUBLICAN,582,PIMA,4019,MARTHA MCSALLY
159,DEMOCRAT,1453,PIMA,4019,KYRSTEN SINEMA
159,GREEN,60,PIMA,4019,ANGELA GREEN
159,REPUBLICAN,361,PIMA,4019,MARTHA MCSALLY
160,DEMOCRAT,630,PIMA,4019,KYRSTEN SINEMA
160,GREEN,16,PIMA,4019,ANGELA GREEN
160,REPUBLICAN,109,PIMA,4019,MARTHA MCSALLY
161,DEMOCRAT,258,PIMA,4019,KYRSTEN SINEMA
161,GREEN,7,PIMA,4019,ANGELA GREEN
161,REPUBLICAN,402,PIMA,4019,MARTHA MCSALLY
162,DEMOCRAT,760,PIMA,4019,KYRSTEN SINEMA
162,GREEN,17,PIMA,4019,ANGELA GREEN
162,REPUBLICAN,478,PIMA,4019,MARTHA MCSALLY
163,DEMOCRAT,914,PIMA,4019,KYRSTEN SINEMA
163,GREEN,12,PIMA,4019,ANGELA GREEN
163,REPUBLICAN,736,PIMA,4019,MARTHA MCSALLY
164,DEMOCRAT,1385,PIMA,4019,KYRSTEN SINEMA
164,GREEN,24,PIMA,4019,ANGELA GREEN
164,REPUBLICAN,354,PIMA,4019,MARTHA MCSALLY
165,DEMOCRAT,75,PIMA,4019,KYRSTEN SINEMA
165,GREEN,2,PIMA,4019,ANGELA GREEN
165,REPUBLICAN,173,PIMA,4019,MARTHA MCSALLY
166,DEMOCRAT,1464,PIMA,4019,KYRSTEN SINEMA
166,GREEN,52,PIMA,4019,ANGELA GREEN
166,REPUBLICAN,321,PIMA,4019,MARTHA MCSALLY
167,DEMOCRAT,997,PIMA,4019,KYRSTEN SINEMA
167,GREEN,22,PIMA,4019,ANGELA GREEN
167,REPUBLICAN,229,PIMA,4019,MARTHA MCSALLY
168,DEMOCRAT,281,PIMA,4019,KYRSTEN SINEMA
168,GREEN,16,PIMA,4019,ANGELA GREEN
168,REPUBLICAN,382,PIMA,4019,MARTHA MCSALLY
169,DEMOCRAT,1283,PIMA,4019,KYRSTEN SINEMA
169,GREEN,44,PIMA,4019,ANGELA GREEN
169,REPUBLICAN,1598,PIMA,4019,MARTHA MCSALLY
170,DEMOCRAT,1132,PIMA,4019,KYRSTEN SINEMA
170,GREEN,20,PIMA,4019,ANGELA GREEN
170,REPUBLICAN,618,PIMA,4019,MARTHA MCSALLY
171,DEMOCRAT,1130,PIMA,4019,KYRSTEN SINEMA
171,GREEN,23,PIMA,4019,ANGELA GREEN
171,REPUBLICAN,1031,PIMA,4019,MARTHA MCSALLY
172,DEMOCRAT,1132,PIMA,4019,KYRSTEN SINEMA
172,GREEN,36,PIMA,4019,ANGELA GREEN
172,REPUBLICAN,1463,PIMA,4019,MARTHA MCSALLY
173,DEMOCRAT,973,PIMA,4019,KYRSTEN SINEMA
173,GREEN,31,PIMA,4019,ANGELA GREEN
173,REPUBLICAN,1120,PIMA,4019,MARTHA MCSALLY
174,DEMOCRAT,1265,PIMA,4019,KYRSTEN SINEMA
174,GREEN,42,PIMA,4019,ANGELA GREEN
174,REPUBLICAN,915,PIMA,4019,MARTHA MCSALLY
175,DEMOCRAT,639,PIMA,4019,KYRSTEN SINEMA
175,GREEN,49,PIMA,4019,ANGELA GREEN
175,REPUBLICAN,944,PIMA,4019,MARTHA MCSALLY
176,DEMOCRAT,538,PIMA,4019,KYRSTEN SINEMA
176,GREEN,35,PIMA,4019,ANGELA GREEN
176,REPUBLICAN,692,PIMA,4019,MARTHA MCSALLY
177,DEMOCRAT,1142,PIMA,4019,KYRSTEN SINEMA
177,GREEN,85,PIMA,4019,ANGELA GREEN
177,REPUBLICAN,1054,PIMA,4019,MARTHA MCSALLY
178,DEMOCRAT,935,PIMA,4019,KYRSTEN SINEMA
178,GREEN,29,PIMA,4019,ANGELA GREEN
178,REPUBLICAN,996,PIMA,4019,MARTHA MCSALLY
179,DEMOCRAT,1261,PIMA,4019,KYRSTEN SINEMA
179,GREEN,29,PIMA,4019,ANGELA GREEN
179,REPUBLICAN,1578,PIMA,4019,MARTHA MCSALLY
180,DEMOCRAT,1188,PIMA,4019,KYRSTEN SINEMA
180,GREEN,43,PIMA,4019,ANGELA GREEN
180,REPUBLICAN,1077,PIMA,4019,MARTHA MCSALLY
181,DEMOCRAT,1208,PIMA,4019,KYRSTEN SINEMA
181,GREEN,30,PIMA,4019,ANGELA GREEN
181,REPUBLICAN,1286,PIMA,4019,MARTHA MCSALLY
182,DEMOCRAT,1214,PIMA,4019,KYRSTEN SINEMA
182,GREEN,62,PIMA,4019,ANGELA GREEN
182,REPUBLICAN,1159,PIMA,4019,MARTHA MCSALLY
183,DEMOCRAT,821,PIMA,4019,KYRSTEN SINEMA
183,GREEN,35,PIMA,4019,ANGELA GREEN
183,REPUBLICAN,835,PIMA,4019,MARTHA MCSALLY
184,DEMOCRAT,807,PIMA,4019,KYRSTEN SINEMA
184,GREEN,37,PIMA,4019,ANGELA GREEN
184,REPUBLICAN,1377,PIMA,4019,MARTHA MCSALLY
185,DEMOCRAT,596,PIMA,4019,KYRSTEN SINEMA
185,GREEN,20,PIMA,4019,ANGELA GREEN
185,REPUBLICAN,610,PIMA,4019,MARTHA MCSALLY
186,DEMOCRAT,114,PIMA,4019,KYRSTEN SINEMA
186,GREEN,3,PIMA,4019,ANGELA GREEN
186,REPUBLICAN,122,PIMA,4019,MARTHA MCSALLY
187,DEMOCRAT,1232,PIMA,4019,KYRSTEN SINEMA
187,GREEN,36,PIMA,4019,ANGELA GREEN
187,REPUBLICAN,1309,PIMA,4019,MARTHA MCSALLY
188,DEMOCRAT,785,PIMA,4019,KYRSTEN SINEMA
188,GREEN,51,PIMA,4019,ANGELA GREEN
188,REPUBLICAN,1162,PIMA,4019,MARTHA MCSALLY
189,DEMOCRAT,729,PIMA,4019,KYRSTEN SINEMA
189,GREEN,21,PIMA,4019,ANGELA GREEN
189,REPUBLICAN,321,PIMA,4019,MARTHA MCSALLY
190,DEMOCRAT,651,PIMA,4019,KYRSTEN SINEMA
190,GREEN,23,PIMA,4019,ANGELA GREEN
190,REPUBLICAN,196,PIMA,4019,MARTHA MCSALLY
191,DEMOCRAT,380,PIMA,4019,KYRSTEN SINEMA
191,GREEN,18,PIMA,4019,ANGELA GREEN
191,REPUBLICAN,385,PIMA,4019,MARTHA MCSALLY
192,DEMOCRAT,1084,PIMA,4019,KYRSTEN SINEMA
192,GREEN,56,PIMA,4019,ANGELA GREEN
192,REPUBLICAN,1063,PIMA,4019,MARTHA MCSALLY
193,DEMOCRAT,621,PIMA,4019,KYRSTEN SINEMA
193,GREEN,10,PIMA,4019,ANGELA GREEN
193,REPUBLICAN,687,PIMA,4019,MARTHA MCSALLY
194,DEMOCRAT,1107,PIMA,4019,KYRSTEN SINEMA
194,GREEN,31,PIMA,4019,ANGELA GREEN
194,REPUBLICAN,1433,PIMA,4019,MARTHA MCSALLY
195,DEMOCRAT,576,PIMA,4019,KYRSTEN SINEMA
195,GREEN,11,PIMA,4019,ANGELA GREEN
195,REPUBLICAN,877,PIMA,4019,MARTHA MCSALLY
196,DEMOCRAT,5,PIMA,4019,KYRSTEN SINEMA
196,GREEN,0,PIMA,4019,ANGELA GREEN
196,REPUBLICAN,0,PIMA,4019,MARTHA MCSALLY
197,DEMOCRAT,692,PIMA,4019,KYRSTEN SINEMA
197,GREEN,44,PIMA,4019,ANGELA GREEN
197,REPUBLICAN,754,PIMA,4019,MARTHA MCSALLY
198,DEMOCRAT,509,PIMA,4019,KYRSTEN SINEMA
198,GREEN,19,PIMA,4019,ANGELA GREEN
198,REPUBLICAN,971,PIMA,4019,MARTHA MCSALLY
199,DEMOCRAT,892,PIMA,4019,KYRSTEN SINEMA
199,GREEN,26,PIMA,4019,ANGELA GREEN
199,REPUBLICAN,1204,PIMA,4019,MARTHA MCSALLY
2 MARICOPA WELLS,DEMOCRAT,741,PINAL,4021,KYRSTEN SINEMA
2 MARICOPA WELLS,GREEN,59,PINAL,4021,ANGELA GREEN
2 MARICOPA WELLS,REPUBLICAN,787,PINAL,4021,MARTHA MCSALLY
2 POSTON,DEMOCRAT,110,LA PAZ,4012,KYRSTEN SINEMA
2 POSTON,GREEN,7,LA PAZ,4012,ANGELA GREEN
2 POSTON,REPUBLICAN,40,LA PAZ,4012,MARTHA MCSALLY
2 VICKSBURG,DEMOCRAT,32,LA PAZ,4012,KYRSTEN SINEMA
2 VICKSBURG,GREEN,3,LA PAZ,4012,ANGELA GREEN
